ID#;dialog
600546;Lovegood, did you say?  I once encountered a seriously unbalanced man by that name at a book signing.  Claimed to run a magazine...
600547;What're you doing?
600548;And what's happened to you?
600549;Hm?  Oh, I've just escaped -- I mean, left Cormac.  Under the mistletoe.
600550;Cormac!  That's who you invited!
600551;I thought it would annoy Ron most. But he's a menace.  He's got more tentacles than a Snarfalump plant.
600552;Dragon tartar?
600553;No thank you.
600554;Just as well.  They give one horribly bad breath.
600555;On second thought -- maybe it'll keep Cormac at bay.  Oh no, here he comes!
600556;I think she went to powder her nose.
600557;Slippery little minx, your friend. Likes to work her mouth too, doesn't she?  Yak yak yak. What is this I'm eating, by the way?
600558;Dragon balls.
600559;What's going on back here?
600560;You've just bought yourself a month's detention, McLaggen.
600561;Not so quick, Potter.
600562;I think I should rejoin the party, sir.  My date...
600563;... can surely survive your absence for another minute or two.
600564;Besides, I only wish to convey a message.
600565;A message...?
600566;From Professor Dumbledore.  He asked that I give you his best and that he hopes you enjoy your holiday.  You see, he's traveling and won't return until term resumes.
600567;Traveling?  Where?
600568;Take your hands off me,  you filthy squib!
600569;Professor Slughorn, sir!  I've just discovered this boy lurking in an upstairs corridor.  He claims to have been invited to your party.
600570;Okay, okay, I was gate-crashing. Happy?
600571;I'll escort him out.
600572;Certainly... Professor.
600573;Maybe I did hex that Bell girl. Maybe I didn't.  What's it to you?
600574;I swore to protect you.  I made the Unbreakable Vow --
600575;I don't need protection.  I was chosen for this!  Out of all others.  Me!  And I won't fail him.
600576;You're afraid, Draco.  You attempt to conceal it, but it's obvious. Let me assist you --
600577;No!  I was chosen.  This is my moment!
600578;Unbreakable Vow.  You're sure that's what Snape said.
600579;Positive.  Why?
600580;It's just, well, you can't break an Unbreakable Vow.
600581;I'd worked that much out for myself, funnily enough.
600582;No, you don't understand -- Oh, bloody hell...
600583;Lovely.
600584;All she wants to do is snog me. My lips are getting chapped. Look.
600585;I'll take your word for it.
600586;So what happens?  If you break an Unbreakable Vow?
600587;You die.
600588;Eat up, eat up, everyone!  There's more to come!
600589;Draco's plotting something, I know it, something to do with Voldemort.  He's been given a task or a mission -- and Snape was offering to help.
600590;Voldemort has chosen Draco Malfoy for a mission?
600591;I know it sounds mad --
600592;Has it occurred to you, Harry, that Snape was simply pretending to offer Draco help so that he could find out what he's up to?
600593;That's not what it sounded like.
600594;Perhaps Harry's right, Remus.  To make an Unbreakable Vow, after all --
600595;It comes down to whether or not you trust Dumbledore's judgement. He trusts Snape.  Therefore, I do.
600596;But Dumbledore can make mistakes. He's said it himself --
600597;You're blinded by hatred.
600598;I'm not --
600599;You are!  People are disappearing, Harry.  Daily.  We can only put our trust in a handful of people. If we start fighting amongst ourselves, we're doomed.
600600;Open up, you.
600601;Don't trust me?
600602;It's good.
600603;'Course 'tis.  Made them myself.
600604;You'll have to forgive Remus.  It takes its toll -- his condition.
600605;Are you alright, Mr. Weasley?
600606;We're being followed, all of us. Molly doesn't leave the house most days.  It's not been easy.
600607;Did you get my owl?
600608;Yes, but I thought it best if I replied in person.  If Dumbledore's traveling, it's news to the Ministry.  But perhaps that's the way Dumbledore wants it.  As for Draco Malfoy -- I know a bit more.
600609;Go on.
600610;I sent an agent to Borgin & Burkes.  From what you describe, I think what you and Ron saw at the end of the summer -- the object that Draco seemed so interested in -- was a Vanishing Cabinet.
600611;A Vanishing Cabinet?
600612;They were all the rage when Voldemort first rose to power. You can imagine the appeal. Should the Death Eaters come calling, one needed only slip inside and disappear for an hour or two.  But they're tricky contraptions.  Require a tremendous amount of looking after.  Eventually they fell out of favor.
600613;What happened to it?  The one at Borgin & Burkes?
600614;Nothing.  It's still there.
600615;Harry.  You know, I went through all this before -- the last time around.  Times like these -- dark times -- do funny things to people.  It can bring them together and it can tear them apart.  Things... speed up.  It's what happens when you don't know if today will be your last.
600616;It was delicious, Molly.  Really.
600617;You're sure you won't stay?
600618;No, we should go. The first night of the cycle is always the worst --
600619;Remus...?
600620;Everyone gone to bed?
600621;Soon.
600622;I don't sleep these days.  So I wash my hair.  Silly, right?
600623;Happy Christmas, Harry.
600624;Sweetheart...
600625;There's someone out there.  I can smell him.  There's more than one --
600626;Oh my god...
600627;Harry, no!
600628;Remus!
600629;Ginny, stay with your mother!
600630;No, Harry!  It's a trap!
600631;Don't you smell clean.
600632;You have to realize who you are, Harry.
600633;I know who I am, Hermione, alright?
600634;Sorry. So tell me what Arthur said.
600635;If Dumbledore's traveling places, it's news to the Ministry.  But get this:  that night at Borgin & Burkes?  It seems Draco was looking at a Vanishing Cabinet.
600636;What would Draco want with a Vanishing Cabinet?
600637;You tell me.
600638;He looks different, don't you think?  Draco.  Almost... ill.
600639;Who could tell the difference?
600640;Lav, c'mon. Of course I'll wear it.
600641;That's my Won-Won.
600642;Excuse me, I have to go vomit.
600643;Sir, is it true that Professor Merrythought is retiring?
600644;Now, Tom, I couldn't tell you if I knew, could I?  I must say, m'boy, I'd like to know where you get your information.  More knowledgeable than half the staff, you are. By the way, thank you for the pineapple -- you're quite right, it is my favorite -- how is it you knew?
600645;Intuition.
600646;Good gracious, look at the time. Off you go, boys, or Professor Dippett will have us all in detention.  Lestrange, Avery, don't forget your essays...
600647;Look sharp, Tom.  You don't want to be caught out of bed after hours...
600648;I know a secret shortcut or two.
600649;Yes, I imagine you do.  Something on your mind, Tom?
600650;Yes, sir.  I couldn't think of anyone else to go to.  The other professors, well, they're not like you.  They might... misunderstand.
600651;Go on.
600652;I was in the library the other night, in the Restricted section, and I read something rather odd, about a bit of rare magic, and I thought perhaps you could illuminate me...
600653;I don't know anything about such things and I wouldn't tell you if I did!  Now get out of here at once and don't ever let me catch you mentioning it again!
600654;Confused?  I would be surprised if you weren't.
600655;I don't understand -- what happened?
600656;This is perhaps the most important memory I've collected.  It's also a lie. This memory has been tampered with.  In this case by the person whose memory it is, our friend Professor Slughorn.
600657;But why would he tamper with his own memory?
600658;I suspect he is ashamed of it.
600659;Why?
600660;Why indeed.
600661;I asked you to get to know Professor Slughorn and you've done so.
600662;Now I want you to persuade him to divulge his true memory.  Any way you can.
600663;I don't know him that well, sir --
600664;You're the Chosen One, Harry.  And Horace is, at heart, a decent man. Provide the proper circumstances and he will confess his sins.
600665;This memory is everything, Harry. Without it, we are blind. Without it, we leave the fate of our world to chance.  You have no choice. You must not fail.
600666;Now don't forget to look over the chapter on antidotes.  I'll be poisoning one of you next time we meet.  I'm joking!  Off you go! Don't forget your rattails, Miss Alys.
600667;Ah! If it isn't the Prince of Potions himself!  To what do I owe the pleasure?
600668;Well, sir, I wondered if I might ask you something.
600669;Ask away, my dear boy, ask away!
600670;Well, you see, the other day I was in the Restricted Section -- in the library -- and I stumbled upon something rather odd while reading.  Something about a bit of rare magic...
600671;Yes?  And exactly what was this rare magic.
600672;I'm not sure... That is, I don't recall the name... exactly.  But it got me wondering... Are there some kinds of magic you're not allowed to teach?
600673;I'm a Potions Professor, Harry. Perhaps your question would best be posed to Professor Snape.
600674;Yes, well, we don't exactly see eye-to-eye, sir.  What I mean to say is, he's not like you.  He might... misunderstand.
600675;There can be no light without the dark.  And so it is with magic. Myself, I have always strived to live within the light.  I suggest you do the same.
600676;Did you say the same to Tom Riddle, sir?  When he came asking questions.
600677;Dumbledore put you up to this. Didn't he?  Didn't he!
600678;Sir --
600679;Dead. Did you actually expect you could just walk up to Ol' Sluggy and ask him to reveal his deepest, darkest secret?  Honestly, Harry, sometimes I think the Daily Prophet should call you the Dim One.
600680;Nice.
600681;You're going to have to persuade him somehow.  And now, I'm afraid, you've made it a lot harder.
600682;Hermione.  I think Malfoy's leaving the castle.
600683;I've seen it.  Sometimes... sometimes he just disappears off the Map.
600684;That's... not possible.  No one can leave the castle these days. The Map is wrong.
600685;The Map is never wrong.
600686;It's beautiful, isn't it?  The moon.
600687;Divine.  Had ourselves a little late-night snack, did we?
600688;It was on your bed.  The box. Thought I'd try one...
600689;Or twenty.
600690;I can't stop thinking about her, Harry.
600691;Really?  Honestly, I reckoned she was starting to annoy you.
600692;She could never annoy me.  I think... I think I love her.
600693;Excuse me?
600694;Well... Brilliant.
600695;Do you think she knows I exist?
600696;Bloody well hope so.  She's been snogging you for three months.
600697;Snogging?  Who're you talking about?
600698;Who're you talking about?
600699;Romilda, of course.  Romilda Vane.
600700;Okay.  Very funny.
600701;What the hell was that for?
600702;It's no joke!  I'm in love with her!
600703;Okay!  Fine!  You're in love with her!  Have you ever actually met her!
600704;No.  Can you introduce me?
600705;Ron, these chocolates, they're -- C'mon.  I'm going to introduce you to Romilda Vane.
600706;How do I look?
600707;Devastatingly handsome.
600708;Damn it all!
600709;Yes???!!!! Oh.  Potter.  It's you.  I'm afraid I'm busy at the moment --
600710;Sir.  I'm sorry.  I wouldn't bother you if it weren't absolutely --
600711;Where's Romilda?
600712;What's the matter with Wenby?
600713;Ah.  Very well.  Bring him in.
600714;I'd have thought you could whip up a remedy for this in no time, Harry -- an expert potioneer like you.
600715;I figured this called for a more practiced hand, sir.
600716;Hello, darling.  Fancy a drink?
600717;Hm.  Perhaps you're right.
600718;I'm sorry, sir.  About the other day.  Our... misunderstanding.
600719;Yes, well, water under the bridge as they say, correct?
600720;I mean, I'm sure you're tired of it, after all these years.  The questions.  About... Voldemort.
600721;I'll ask you not to use that name.
600722;Yes, sir.  It's just, well, Dumbledore once said that fear of a name only increases fear of the thing itself.  It seemed sensible.
600723;With all due respect, Dumbledore sometimes forgets that most of us do not possess powers so great that we can risk offending the most dangerous Dark Lord who ever lived.
600724;Alright, m'boy!  Bottoms up!
600725;What's this?
600726;A tonic for the nerves.
600727;What happened to me?
600728;Love potion.
600729;And a bloody strong one at that.
600730;I feel really... bad.
600731;Pick-me-up's what you need, m'boy. Do us all good, I think.  I've got butterbeer, wine -- ah -- and a dazzling oak-matured mead.  I had other intentions for this but given the circumstances...
600732;There we are, Potter.  To life!
600733;Ron!  Ron!!!  Professor, help him!
600734;I d-don't understand --
600735;Professor!  Do something!!
600736;He's choking!!
600737;Breathe!  C'mon, Ron, don't be a prat.  Breathe!  BREATHE!
600738;These girls are gonna kill me, Harry.
600739;Quick thinking on your part, Harry.  Using a Bezoar.  You must be very proud of your student, eh, Horace?
600740;Hm?  Oh.  Yes... very proud.
600741;I think we all agree that Mr. Potter's actions were heroic.  The question is:  Why were they necessary.
600742;Why indeed.
600743;This appears to be a gift, Horace. You don't by chance remember who gave you this bottle, do you -- which by the way possesses remarkably subtle hints of licorice and cherry when not polluted with poison.
600744;Actually I had intended to give it as a gift myself.
600745;To whom might I ask?
600746;You, Headmaster.
600747;Where is he?  Where's my Won-Won! Has he been asking for me? What's she doing here?
600748;I might ask you the same.
600749;I happen to be his girlfriend.
600750;I happen to be his... friend.
600751;Don't make me laugh.  You haven't spoken in weeks.  I suppose you want to make up with him now that he's suddenly all interesting.
600752;He's been poisoned, you daft dimbo! And for the record, I've always found him interesting.
600753;Ha!  See? He senses my presence. I'm here, Won-Won. I'm here --
600754;Er... My... Nee... Er!  My!  Nee!
600755;Ah, to be young and feel love's keen sting.  Come, everyone, I think Mr. Weasley is well tended.
600756;'Bout time, don't you think?
600757;I've always cherished my students. They're my life...
600758;Oh shut up.
600759;Ron.  Stop.  You're making it snow.
600760;Huh?
600761;Tell me again how I broke up with Lavender?
600762;Um, well, she came to visit you in the hospital, you see, and you talked -- I don't believe it was a long conversation --
600763;Don't get me wrong.  I'm bloody thrilled to be shot of her.  It's just she seems... a bit put out.
600764;Does, doesn't she?  And you say you don't remember a thing from that night?  Not one thing?
600765;Well... there is... something. But no.  It can't be.  Besides, I was completely boggled, wasn't I?
600766;Right.  Boggled...
600767;That's Katie.  That's Katie Bell.
600768;How are you, Katie?
600769;Give me a moment, girls.
600770;I know you're going to ask, Harry. But I don't know who cursed me. I've tried to remember.  Honestly. But I just... can't...
600771;Cruci--
600772;Sectumsempra!
600773;Don't touch me!  Don't you dare touch me!
600774;You have to get rid of it.  Today.
600775;Take my hand.
600776;The Room of Requirement...
600777;Over the years, if someone had a secret, if they wanted to conceal something, this is where they came.  Some of these things are almost as old as the castle itself.
600778;Who showed you this?  First.
600779;Fred and George.  First year.  I hid Tom Riddle's diary here for a time.  Wish I'd left it...
600780;What was that?
600781;See, you never know what you'll find up here.
600782;All right.  Close your eyes.  That way you can't be tempted.
600783;There's something else.  Another secret of sorts.  One of mine...
600784;That can stay hidden up here too, if you like.
600785;So.  Did you and Ginny do it?
600786;What?
600787;You know.  Hide the book.
600788;Oh.  Yeah.
600789;Still no luck with Slughorn, I take it?
600790;Say that again.
600791;Well?  How do you feel?
600792;Excellent.  Really excellent.
600793;Now remember.  Slughorn usually eats early, takes a short walk and then returns to his office.
600794;Right.  I'm going down to Hagrid's.
600795;What?  No, Harry -- you've got to go see Slughorn.  We have a plan --
600796;No.  I've got a good feeling about going to Hagrid's.  I feel like it's the place to be tonight, know what I mean?
600797;No.
600798;No.
600799;Trust me.  I know what I'm doing. Or at least Felix does.
600800;Merlin's beard, Harry!
600801;Sorry, sir.  I should've announced myself.  Cleared my throat. Coughed.  You probably feared I was Madam Sprout.
600802;Well, yes, actually -- Why would you think that?
600803;Just the general behavior, sir. The sneaking around.  The jumping when you saw me.  By the way, those Tentacula leaves -- they're quite valuable, aren't they?
600804;Ten galleons a leaf to the right buyer -- not that I'm familiar with such back alley transactions. One hears rumors is all.  My own interests are purely academic, of course.
600805;Personally, these plants have always kind of freaked me out.
600806;Exactly how did you get out of the castle, Harry?
600807;Through the front doors, sir.  I'm off to Hagrid's, you see.  He's a very dear friend and I felt like paying him a visit.  So if you don't mind, I'll be going.
600808;Harry!
600809;Sir?
600810;It's nearly nightfall.  Surely you realize I can't allow you to roam the grounds all by yourself.
600811;Well, then by all means come along, sir.
600812;Harry, I must insist you accompany me back to the castle immediately!
600813;That would be counterproductive, sir.
600814;And what makes you say that?
600815;No idea.
600816;Merlin's beard...
600817;Is that an actual Acromantula?
600818;A dead one, I think, sir.
600819;'Arry.  'Orace.
600820;My god, dear man.  How did you ever manage to kill it?
600821;Kill 'im! Me oldest friend, 'e was!
600822;I'm sorry, I... didn't realize.
600823;Ah, don' worry yerself.  Yer not alone.  Seriously misunderstood creatures -- spiders.  It's the eyes, I reckon.  Unnerve people.
600824;Not to mention the pincers.
600825;I reckon that too... How'd yeh get outta the castle anyways?
600826;Through the front doors.
600827;Hagrid.  I wouldn't want to be indelicate, but Acromantula venom is uncommonly rare and, well, if you wouldn't mind my extracting a vial or two -- purely for academic pursuits...
600828;Don' suppose it's doin' 'im any good, izzit?
600829;My thoughts exactly!  Always carry a few spare ampoules for just such occasions.  Old Potion Master's habit, you know...
600830;Wish yeh coulda seen 'im in 'is prime.  Magnificent 'e was.  Jus' magnificent...
600831;Why don't I say a few words?  I trust he had family?
600832;Oh yeah.
600833;Farewell...
600834;Aragog.
600835;Farewell, Aragog, king of arachnids.  Though your body will decay, your spirit lingers on in the quiet, web-spun places of your Forest home.  May your many-eyed descendents ever flourish and your human friends find solace for the loss they have sustained.
600836;Tha' was... tha' was... beautiful.
600837;And Odo the hero, they bore him back home...
600838;To the place he'd known as a lad, They laid him to rest with his hat inside out and his wand snapped in two, which was sad...
600839;I had 'im from an egg, yeh know. Tiny little thing he was when he hatched.  No bigger'n a Pekinese.
600840;Sweet.  I once had a fish. Francis.  Lovely little thing. One day I came downstairs and he'd vanished.  Poof.
600841;Tha's odd.
600842;Isn't it?  That's life, I suppose. One goes along and then... poof.
600843;That's never unicorn hair, Hagrid?
600844;Hagrid looks up, reels a bit.  Nods.
600845;But my dear chap, do you know how much that's worth?
600846;No idea... no idea at all...
600847;It was a student who gave me Francis.  One spring afternoon I discovered a bowl upon my desk with a few inches of clear water. There was a flower petal floating upon the surface.  As I watched, the petal sank, but just before it touched bottom... it transformed. Into a wee fish.  It was beautiful magic, wondrous to behold.  The petal had come from a lily.
600848;Your mother.  The day I came downstairs, the day I found the bowl empty... was the day she...
600849;I know what you want.  But I can't give it to you.  It will ruin me...
600850;Do you know why I survived?  The night I got this.
600851;Because of her.  Because she sacrificed herself.  Because she refused to step aside.  Because her love was more powerful than Voldemort.
600852;Please don't say his --
600853;I'm not afraid of the name, Professor.  And I'm not afraid of him.  And you shouldn't be either. She didn't just die for me that night.  She died for you too.  She died for everyone who's ever woken in the middle of the night afraid a Death Eater waited on their doorstep.
600854;Professor.  I'm going to tell you something, something others have only guessed at.  It's true.  I am the Chosen One.
600855;Only I can kill him.  But in order to do so, I need to know what Tom Riddle asked you that night in your office all those years ago. And I need to know what you told him.
600856;Be brave, Professor.  Be brave like my mother.  Otherwise you disgrace her.  Otherwise she died for nothing.  Otherwise, the bowl remains empty forever.
600857;Don't think too badly of me once you've seen it.  You don't know what he was like... even then.
600858;How is he?  Horace?
600859;Sir, is it true that Professor Merrythought is retiring?
600860;Now, Tom, I couldn't tell you if I knew, could I?  I must say, m'boy, I'd like to know where you get your information.  More knowledgable than half the staff, you are. By the way, thank you for the pineapple -- you're quite right, it is my favorite -- how is it you knew?
600861;Intuition.
600862;Good gracious, is it that time already?  Off you go, boys, or Professor Dippett will have us all in detention.  Lestrange, Avery, don't forget your essays...
600863;Look sharp, Tom.  You don't want to be caught out of bed after hours...
600864;I know a secret shortcut or two.
600865;Yes, I imagine you do.  Something on your mind, Tom?
600866;Yes, sir.  I couldn't think of anyone else to go to.  The other Professors, well, they're not like you.  They might... misunderstand.
600867;Go on.
600868;I was in the library the other night, in the Restricted section, and I read something rather odd, about a bit of rare magic and I thought perhaps you could illuminate me.  It's called, as I understand it... a Horcrux.
600869;Excuse me?
600870;Horcrux.  I came across the term while reading and I didn't fully understand it.
600871;I'm not sure what you were reading, Tom, but that's very Dark stuff, very Dark indeed.
600872;Yes, sir.  Which is why I came to you.  I mean no disrespect to the rest of the staff, but I thought if anyone could tell me... it would be you.
600873;A Horcrux is an object in which a person has concealed part of their soul.
600874;Yes, I thought it might be something like that.  But I don't understand how that works, sir.
600875;One splits one's soul and hides part of it in an object.  By doing so, you are protected should you be attacked and your body destroyed.
600876;Protected?
600877;That part of your soul that was hidden, lives on.  In other words, you cannot die.
600878;How does one split his soul, sir?
600879;I think you can guess the answer to that, Tom.
600880;Murder.
600881;Yes.  Killing rips the soul apart. It is a violation against nature. After, one is never the same.
600882;Out of curiosity, sir -- can you only split your soul once?  For instance, isn't seven the most powerfully magical number --
600883;Seven!  Merlin's beard, Tom! Isn't it bad enough to think of killing one person?  To rip the soul into seven pieces...
600884;This is all hypothetical, isn't it, Tom?  All academic...
600885;Of course, sir.  And I promise I'll not speak of our conversation.  It'll be our little secret...
600886;Sir --
600887;This is beyond anything I imagined.  In my life I have seen things that are unimaginably horrific.  I know now... you will see worse.
600888;Do you mean to say he succeeded, sir?  In making a Horcrux?
600889;Oh he succeeded.  And not just once.  Think, Harry.  He's just told us.
600890;Seven.  He made seven -- the most powerfully magical number.  But... what are they exactly?
600891;They can be anything.  The most commonplace of objects.  A ring, for example.  Or a book...
600892;Tom Riddle's diary --
600893;It's a Horcrux, yes.  Four years ago, when you saved Ginny Weasley's life in the Chamber of Secrets, when you brought me this I knew.  This was a different kind of magic.  Very dark.  Very powerful.  But until tonight, I had no idea just how powerful...
600894;And the ring...?
600895;Belonged to Voldemort's mother. It was difficult to find and...
600896;... even more difficult to destroy. But if you could find them all. If you did destroy each Horcrux...
600897;One destroys Voldemort.
600898;But how would you find them?  They could be hidden anywhere, couldn't they...
600899;True.  But magic, especially Dark magic...
600900;... leaves traces.
600901;It's where you've been going, isn't it, sir?  When you leave the school.
600902;Yes.  And I think... perhaps... I may have found another.  But this time I cannot hope to destroy it alone.
600903;Once again, I shall ask too much of you.
600904;Harry.  It's time.
600905;Hermione, is the Room of Requirement unplottable?
600906;If one wants it to be.  Why?
600907;It would explain why I thought Malfoy was leaving the castle when he disappeared off the Map.
600908;He was going to the Room of Requirement.
600909;Of course, and that explains the Vanishing Cabinet as well!
600910;No.  I got an owl from Dad this morning.  The one at Borgin & Burke's?  It's still there.
600911;But I'm telling you.  I saw it --
600912;What if there are two?  Vanishing cabinets.
600913;What if there are?
600914;I don't know...
600915;Good luck, mate.
600916;I don't need luck.  I'll be with Dumbledore.
600917;Have you ever considered that you ask too much?  That you take too much for granted?  Has it ever crossed your brilliant mind that I don't want to do this anymore?
600918;Whether it has or hasn't is irrelevant.  I will not negotiate this with you, Severus.  You agreed.  There's nothing more to discuss.
600919;Harry.  You need a shave, my friend.
600920;At times I forget how much you've grown.  At times I still see the small boy from the cupboard. Forgive my mawkishness, Harry.  I am an old man.
600921;You look the same to me, sir.
600922;Like your mother, you are unfailingly kind.
600923;A trait people never fail to undervalue.  I'm afraid.
600924;The place to which we journey tonight is exceedingly dangerous, Harry.  I promised that you could accompany me and I stand by that promise.  But there is a condition:  You must obey any command I give you -- without question.
600925;Yes, sir.
600926;Understand what I'm saying. Should I tell you to hide, you must hide.
600927;Should I tell you to run, you will run.
600928;And should I tell you to abandon me and save yourself...
600929;You will do so.
600930;Your word, Harry.
600931;My word.
600932;Take my arm.
600933;Sir, I thought one couldn't Apparate within Hogwarts.
600934;Being me has its privileges.
600935;It's there, isn't it?
600936;This is the place.  Oh yes, this place has known magic. Where you stand, Harry, Tom Riddle once stood many, many years ago, when he was but a poor orphan boy with a penchant for cruelty...
600937;One wintry afternoon, he lured two younger classmates to this cave. What happened is unclear.  But this much is known:  the children were damaged.
600938;Sir!
600939;In order to gain passage, payment must be made, payment intended to weaken any intruder.
600940;You should've let me, sir.
600941;Oh, no, Harry.  Your blood is much more precious than mine.
600942;Careful.  The water.
600943;It's there.  The only question is how do we get to it?
600944;We couldn't, perhaps, just try a Summoning Charm, sir?
600945;Accio Horcrux!
600946;Perhaps not.
600947;If you would, Harry...
600948;Sir... have you ever taken Felix Felicis?
600949;Only recreationally.  You see, I believe one creates one's own luck.
600950;Professor... there are bodies in this lake.
600951;Yes.
600952;Remember... the water.
600953;Do you think the Horcrux is in there, sir?
600954;Oh yes.
600955;It has to be drunk.
600956;You remember the condition on which I brought you with me? This potion might paralyze me.  It might cause me to forget why I'm here.  It might create so much pain I beg for relief.  You are not to indulge these requests, Harry.  It is your job to make sure I keep drinking this potion even if you have to force it down my throat.  Understood?
600957;Why can't I drink it, sir?
600958;Because I am much older, much cleverer... and much less valuable. Your good health, Harry.
600959;Professor?
600960;Professor?  Can you hear me?
600961;Don't... don't make me...
600962;You... you can't stop, Professor. You've got to keep drinking.  Like you said.  Remember.
600963;Nooooooo!!!
600964;Make it stop... Please... make it stop...
600965;It will, sir.  It'll stop.  But only if you drink...
600966;My fault.  It's all my fault...
600967;Too much... I can't... take it... I want... to die... kill... kill me... KILL ME, HARRY!
600968;What?
600969;Your word, Harry!  Your word!
600970;No...
600971;Kill me!  It's the only way!
600972;One more.  Just one more.  And then -- I promise... I'll do what you say.
600973;I promise.
600974;Water. Water...
600975;Aguamenti.
600976;You did it, sir.  Look --
600977;Water!
600978;I'm trying, sir.  I'm --
600979;Go...
600980;We have to... go.
600981;Don't worry, sir.  We're nearly there.
600982;I am not worried, Harry.  I am with you.
600983;To your Houses.  No dawdling.
600984;We need to get you up to the hospital, sir, to Madam Pomfrey --
600985;No.  Severus... Severus is who I need... Go and wake him... Tell him what has happened...
600986;Speak to no one else... I... I shall wait here...
600987;All right.  Okay.
600988;Sir, are you... praying?
600989;No, Harry.  I do not pray.  I was merely closing a window -- the one that had allowed us to Apparate.
600990;Hide yourself below.  And do not speak or show yourself without my permission.  No matter what.
600991;Do as I say, Harry.
600992;Trust me.
600993;Good evening, Draco.  What brings you out on such a fine Spring evening?  Or is it Summer?
600994;Who else is here?  I heard you talking.
600995;I often talk aloud to myself.  I find it extraordinarily useful. That which sounds sane at a whisper can seem utterly mad when said for all the world to hear. Haven't been whispering to yourself, have you, Draco?
600996;You are not an assassin, Draco.
600997;How do you know what I am?  I've done things that would shock you.
600998;Like cursing Katie Bell and hoping she would, in turn, bear a cursed necklace to me?  Like replacing a bottle of mead with one laced with poison.  Forgive me, Draco, but these are attempts so feeble I cannot help but question if your heart has been really in them. I'm curious.  When Voldemort gave you this task, when he asked you to kill me, was it in a whisper?
600999;He trusts me!  I was chosen!
601000;Then I shall make it easy for you.
601001;Expelliarumus!
601002;Well done, Draco.  But I warn you. Killing is not nearly as easy.
601003;You're not alone.  Are you.  There are others.  How?
601004;The Vanishing Cabinet in the Room of Requirement.
601005;That cabinet has been broken for years.
601006;I've been mending it.
601007;Ingenious.  Let me guess.  It has a sister.  A twin.
601008;In Borgin & Burkes.  They form --
601009;A passage, yes.  Very good. I once knew a boy years ago who made all the wrong choices.  Let me help you, Draco.
601010;I don't want your help!  Don't you see!  I have to do it!  I have to! I've got to kill you or he'll kill me.
601011;Say that again, Draco.  But aloud this time.
601012;Well now, look what we have here. Dumbledore.  Wandless and alone.
601013;Cornered in his own castle.  Well done, Draco.
601014;Good evening, Bellatrix.  I think introductions are in order.
601015;Love to, Albus.  But I'm afraid we're on a bit of a tight schedule.
601016;Do it.
601017;He doesn't have the stomach.  Like his father.  Let me finish him. In my own way.
601018;No!  The Dark Lord was clear.  The boy's to do it.  Go on, Draco. Now!
601019;No.
601020;Severus...
601021;Well, look who's here.  Hogwarts own Defense Against the Dark Arts teacher.  Come to see the slaughter?
601022;Severus... please.
601023;I gave my word.  I made a vow...
601024;Avada Kedavra!
601025;You can no longer stay here.
601026;Boo.
601027;Draco!  Draco! They'll kill you if you stay.
601028;Go on!
601029;Go on!
601030;Cruciatus!
601031;Incacerata!
601032;Impedimenta!
601033;Fight!  Fight back, you coward!
601034;Don't ever associate that word and my name again.
601035;No!  He belongs to the Dark Lord!
601036;Sectumsempra!
601037;You dare use my own spells against me, Potter?
601038;You may have gotten your mother's eyes, but you're as dim as your father.  Yes.  It's me.  I'm the Half-Blood Prince.
601039;Hagrid... HAGRID!
601040;Hagrid!  You alright?
601041;Take more'n tha' ter finish me off.  Not sure about me 'ouse, tho'.  But if anybody can put it righ', Dumbledore can.
601042;Hagrid, Dumbledore --
601043;Only thing I can't reckon is wha' Snape was doin' with tha' lot.
601044;An' wha's this wi' the Dark Mar'? Who's been killed? Where's Dumbledore, 'arry? Where's Dumbledore!!
601045;Potter.
601046;Potter, in light of what's happened... should you feel the need to talk to someone...
601047;You should know... Professor Dumbledore...
601048;You meant a great deal to him.
601049;Dumbledore.
601050;Do you think he would've done it. Draco?
601051;No.  He was lowering his wand.  In the end, it was Snape.  It was always Snape.  And I did nothing...
601052;Strange.  Thinking this is a piece of Voldemort's soul...
601053;Yeah, strange.  Only... it's not. It's a fake.
601054;Go on.  Open it.
601055;'To the Dark Lord.  I know I will be dead long before you read this but I want you to know that it was I who discovered your secret.  I have stolen the real Horcrux and intend to destroy it as soon as I can.  I face death in the hope that when you meet your match, you will be mortal once more.  R.A.B.'
601056;Dunno.  But whoever they are, they have the real Horcrux.  Which means, it was a waste.  All of it.
601057;Ron's okay with it, you know.  You and Ginny.  But if I were you, when he's around, I'd keep the snogging to a minimum.
601058;I'm not coming back, Hermione.
601059;We reckoned -- Ron and me.
601060;I have to finish what Dumbledore started. I'm not sure where that will lead me... but I'll let you and Ron konw where I am -- when I can.
601061;I've always admired your courage, Harry, but sometimes... you're really thick.
601062;You don't honestly think you can find all those Horcruxes by yourself, do you? You need us, Harry.
601063;Yeah.  I do.  But do me a favor. When I'm around?  Keep the snogging to a minimum.
601064;Like that's going to happen.
601065;Besides, he's barking.
601066;Funny, he says the same about you.
601067;Yes, but I'm exceptionally perceptive.
601068;You're brilliant.  You both are.
601069;Do you think we'll ever... come back?
601070;I don't know. I never realised how beautiful this place was.
