ID#;dialog
300485;Ripped to pieces? What are you talking about?
300486;Ronald has lost his rat.
300487;I haven't lost anything! Your cat killed him!
300488;Rubbish.
300489;Harry, you've seen the way that bloodthirsty beast of hers... is always lurking about. And Scabbers is gone.
300490;Well, maybe you should take better care of your pets!
300491;Your cat killed him!
300492;Did not.
300493;Did.
300494;Didn't.
300495;How did it go, Hagrid? The hearing?
300496;Well, first off, the committee members took turns... talking about why we were there. And then I got up and did my piece. Said how Buckbeak... was a good hippogriff, always cleaned his feathers. And then Lucius Malfoy got up. Well, you can imagine. He said Buckbeak was a deadly and dangerous creature... who would kill you as soon as look at you.
300497;And then?
300498;And then he asked for the worst, did old Lucius.
300499;They're not sacking you!
300500;No, I'm not sacked. Buckbeak's been sentenced to death!
300501;Spiders! There's... There's spiders. Spiders. They want me to tap-dance. I don't wanna tap-dance!
300502;You tell those spiders Ron.
300503;Right, yeah. Tell them. I'll tell them...
300504;Peter Pettigrew?
300505;Little lump of a boy. Always trailing after Sirius Black.
300506;Black was vicious. He didn't kill Pettigrew, he destroyed him!
300507;Put that light out!
300508;Sorry.
300509;Watch it there, boy.
300510;We're trying to sleep here!
300511;Yes, we are.
300512;Mischief managed. Nox.
300513;Potter. What are you doing wandering the corridors at night?
300514;I was sleepwalking.
300515;How extraordinarily like your father you are, Potter. He, too, was exceedingly arrogant, strutting about the castle.
300516;My dad didn't strut. And nor do I. Now, if you don't mind, I would appreciate it if you could lower your wand.
300517;Turn out your pockets. Turn out your pockets! What's this?
300518;Spare bit of parchment.
300519;Really? Open it. Reveal your secrets. Read it.
300520;Mr's. Moony, Wormtail, Padfoot, and Prongs... offer their compliments to Professor Snape and...
300521;Go on.
300522;And request that he keep his abnormally large nose out of other people's business.
300523;Why, you insolent little...
300524;Professor!
300525;Well, well. Lupin. Out for a little walk... in the moonlight, are we?
300526;Harry, are you alright?
300527;That remains to be seen. I have just now confiscated a rather curious artifact from Mr. Potter. Take a look, Lupin. Supposed to be your area of expertise. Clearly, it's full of dark magic.
300528;Oh, I seriously doubt it, Severus. It looks as though it's merely a parchment designed to insult anyone... who tries to read it. I suspect it's a Zonko product. Nevertheless, I shall investigate any hidden qualities it may possess. It is, after all, as you say, my area of expertise. Harry, would you come with me, please? Professor, good night.
300529;Are you deaf? Put that light out!
300530;Come in. I haven't the faintest idea how this map came to be in your possession... but quite frankly, I am astounded that you didn't hand it in. Did it never occur to you that this, in the hands of Sirius Black... is a map to you?
300531;No. No, sir.
300532;Your father never set much store by the rules either. But he and your mother gave their lives to save yours. Gambling their sacrifice by wandering around the castle unprotected... with a killer on the loose seems to me a poor way to repay them! Now, I will not cover up for you again, Harry. Do you hear me?
300533;Yes, sir.
300534;I want you to return to your dormitory and stay there. And don't take any detours. If you do, I shall know.
300535;Professor, just so you know, I don't think that map always works. Earlier, it showed someone in the castle. Someone I know to be dead.
300536;Oh, really? And who might that be?
300537;Peter Pettigrew.
300538;That's not possible.
300539;It's just what I saw. Good night, professor.
300540;Broaden your minds. You must look beyond. The art of crystal gazing is in the clearing of the Inner Eye. Only then can you see. Try again. Now, what do we have here?
300541;Oh, do you mind me trying? The Grim, possibly.
300542;My dear, from the first moment you stepped foot in my class... I sensed that you did not possess the proper spirit... for the noble art of Divination. No, you see, there. You may be young in years, but the heart that beats beneath your bosom is as shriveled as an old maid's, your soul as dry as the pages of the books... to which you so desperately cleave. Have I said something?
300543;She's gone mental, Hermione has. I mean, not that she wasn't always mental... but now it's in the open for everyone to see.
300544;Hang on. We better take this back.
300545;I'm not going back.
300546;Fine. See you later.
300547;See you.
300548;Harry Potter...
300549;Professor Trelawney...
300550;He will return tonight.
300551;Sorry?
300552;Tonight, he who betrayed his friends, whose heart rots with murder... shall break free. Innocent blood shall be spilt... and servant and master shall be reunited once more. I'm so sorry, dear boy. Did you say something?
300553;No. Nothing.
300554;I can't believe they're going to kill Buckbeak. It's just too horrible.
300555;It just got worse.
300556;Now I'll tell you. Father said... I can keep the hippogriff's head. I think I'll donate it to the Gryffindors' room. This is going to be rich. Look who's here. Come to see the show?
300557;You! You foul, loathsome, evil little cockroach!
300558;Hermione, no! He's not worth it.
300559;Malfoy, are you okay? Let's go. Quick.
300560;Not a word to anyone, understood?
300561;That felt good.
300562;Not good, brilliant!
300563;Look at him. Loves the smell of the trees when the wind blows through them.
300564;Why don't we just set him free?
300565;They'd know it was me, and then Dumbledore... would get into trouble. He's coming down, you know? Dumbledore. Says he wants to be with me when they... When it happens. Great man, Dumbledore. A great man.
300566;We'll stay with you too, Hagrid.
300567;You'll do no such thing! Think I want you seeing something like that? No. You just drink your tea and be off. Oh. Before you do, Ron...
300568;Scabbers! You're alive!
300569;Keep a closer eye on your pets, Ron.
300570;I think that means you owe someone an apology.
300571;Right. Next time I see Crookshanks, I'll let him know.
300572;I meant me!
300573;Blimey! What was that?
300574;Ow! Hagrid!
300575;Oh, crikey.
300576;Very interesting.
300577;No, minister. Over this way.
300578;It's late. It's nearly dark. You shouldn't be here. Someone sees you outside the castle at this time of night, you'll be in trouble. Big trouble. Particularly you, Harry. With you in a moment! Quick. Quick!
300579;Hagrid. It'll be fine. It'll be okay.
300580;Go on, go on!
300581;Yes, that's the... lings you see over there...
300582;On the slope.
300583;On the slope... Ah, Hagrid.
300584;Professor Dumbledore.
300585;Good evening.
300586;Minister. Just make your way through. Have a tea, if you like.
300587;No, Hagrid, thank you. Now gentlemen...
300588;I'd like to have a cup of tea.
300589;Well, I think we should get down to our business, shall we? Very well. It is the decision of the Committee for the Disposal of Dangerous Creatures that the hippogriff known as Buckbeak, hereinafter called the condemned, shall be executed this day at sundown.
300590;Dear, dear...
300591;Now, now, Hagrid. Now, come on. All right. It'll be all right.
300592;The execution shall dispatch...
300593;What?
300594;I thought I just saw... Never mind.
300595;Let's go!
300596;Buckbeak didn't mean no harm.
300597;Oh, no.
300598;He bit me! Scabbers!
300599;Ron. Ron! Ron!
300600;Scabbers, come back!
300601;Wait!
300602;Scabbers, you bit me!
300603;Harry, you do realize what tree this is?
300604;That's not good. Ron, run!
300605;Harry, Hermione, run! It's the Grim! Harry!
300606;Ron! Ron, wait! Harry!
300607;Help!
300608;Ron! Ron! Ron! Ron! Come on! Move!
300609;Duck!
300610;Harry!
300611;Oh, I'm sorry.
300612;Don't worry.
300613;Where do you suppose this goes?
300614;I have a hunch. I just hope I'm wrong.
300615;We're in the Shrieking Shack, aren't we?
300616;Come on. Ron.
300617;Ron. You're okay. The dog. Where is it?
300618;Harry it's a trap. He's the dog. He's an Animagus.
300619;If you want to kill Harry, you'll have to kill us too!
300620;No. Only one will die tonight.
300621;Then it'll be you!
300622;Are you going to kill me, Harry?
300623;Expelliarmus! Well, well, Sirius. Looking rather ragged, aren't we? Finally, the flesh reflects the madness within.
300624;Well, you'd know all about the madness within, wouldn't you Remus? I found him.
300625;I know.
300626;It's him.
300627;I understand.
300628;Let's kill him!
300629;No! I trusted you! And all this time, you've been his friend. He's a werewolf! That's why he's been missing classes.
300630;How long have you known?
300631;Since Professor Snape set the essay.
300632;Well, well, well, Hermione. You really are the brightest witch of your age, I've ever met.
300633;Enough talk, Remus! Come on, let's kill him!
300634;Wait!
300635;I did my waiting! Twelve years of it! In Azkaban!
300636;Very well. Kill him. But wait one more minute. Harry has the right to know why.
300637;I know why. You betrayed my parents. You're the reason they're dead!
300638;No, Harry it wasn't him. Somebody did betray your parents... but it was somebody who, until quite recently, I believed to be dead!
300639;Who was it, then?
300640;Peter Pettigrew! And he's in this room! Right now! Come out, come out, Peter! Come out, come out and play!
300641;Expelliarmus! Vengeance is sweet. How I hoped I'd be the one to catch you.
300642;Severus...
300643;I told Dumbledore you were helping an old friend into the castle, and now here's the proof.
300644;Brilliant, Snape. Once again you've put your keen penetrating mind to the task and as usual come to the wrong conclusion. Now, if you'll excuse us, Remus and I have some unfinished business... to attend to.
300645;Give me a reason. I beg you!
300646;Severus don't be a fool.
300647;He can't help it. It's habit.
300648;Sirius be quiet.
300649;Be quiet yourself Remus!
300650;Oh listen to you two, quarreling like an old married couple.
300651;Why don't you run along and play with your chemistry set!
300652;I could do it, you know. But why deny the dementors? They're so longing to see you. Do I detect a flicker of fear? Oh, yes. A Dementor's Kiss. One can only imagine what that must be like. It's said to be nearly unbearable to witness, but I'll do my best.
300653;Severus, please.
300654;After you.
300655;Expelliarmus!
300656;Harry! What did you just do?
300657;You attacked a teacher!
300658;Tell me about Peter.
300659;He was at school with us. We thought he was our friend!
300660;No. Pettigrew's dead. You killed him!
300661;No, he didn't. I thought so too, until you mentioned seeing Pettigrew on the map!
300662;The map was lying, then.
300663;The map never lies! Pettigrew's alive! And he's right there!
300664;Me?! He's mental!
300665;Not you! Your rat!
300666;Scabbers has been in my family for...
300667;Twelve years? Curiously long life for a common garden rat! He's missing a toe, isn't he?
300668;So what?
300669;All they could find of Pettigrew was his...
300670;Finger! That dirty coward cut it off so everyone would think he was dead! And then he transformed into a rat!
300671;Show me. Give it to him, Ron.
300672;What are you trying to do to him? Scabbers! Leave him alone! Get off him! What are you doing?
300673;Remus? Sirius. My old friends! Harry! Look at you! You look so much like your father! Like James! We were the best of friends...
300674;How dare you speak to Harry! How dare you talk about James in front of him!
300675;You sold James and Lily to Voldemort, didn't you?
300676;I didn't mean to! The Dark Lord. You have no idea the weapons he possesses! Ask yourself, Sirius! What would you have done? What would you have done?
300677;I would have died! I would have died, rather than betray my friends!
300678;Harry, James wouldn't have wanted me killed! Your dad... Your dad would have spared me! He would show me mercy!
300679;You should've realized, Peter, that if Voldemort didn't kill you, then we would! Together!
300680;No!
300681;Harry, this man...
300682;I know what he is. But we'll take him to the castle.
300683;Bless you, boy! Bless you!
300684;Get off! I said we'd take you to the castle. After that, the dementors can have you.
300685;Sorry about the bite. I reckon that twinges a bit.
300686;A bit? A bit? You almost tore my leg off!
300687;I was going for the rat. Normally, I have a very sweet disposition as a dog. In fact, more than once, James suggested that I make the change permanent. The tail I could live with. But the fleas, they're murder.
300688;Okay.
300689;You better go.
300690;No. Don't worry, okay? It's fine. I'll stay.
300691;You go, I'll stay.
300692;You okay?
300693;I'm fine. Go.
300694;That looks really painful.
300695;So painful. They might chop it.
300696;I'm sure Madam Pomfrey will fix it in a heartbeat.
300697;It's too late. It's ruined. It'll have to be chopped off.
300698;It's beautiful, isn't it? I'll never forget the first time I walked through those doors. It'll be nice to do it again as a free man. That was a noble thing you did back there. He doesn't deserve it.
300699;Well I just didn't think my dad would have wanted his two best friends... to become killers. Besides, dead, the truth dies with him. Alive, you're free.
300700;Turn me into a maggot! Turn me into a flobberworm! Anything but the dementors! Ron! Haven't I been a good friend? A good pet? You won't let them give me to the dementors, will you? I was your rat! Sweet girl! Clever girl! Surely you won't let them...
300701;Get away from her!
300702;I don't know if you know, Harry... but when you were born, James and Lily made me your godfather.
300703;I know.
300704;I can understand if you choose to stay with your aunt and uncle... but if you ever wanted a different home...
300705;What? Come and live with you?
300706;It's just a thought. I can understand if you don't want to.
300707;Harry!
300708;Remus, my old friend! Have you taken your potion tonight? You know the man you truly are, Remus! This heart is where you truly live! This heart here! This flesh is only flesh!
300709;Expelliarmus!
300710;Harry!
300711;Remus! Remus! Run! Run!
300712;Come on.
300713;Wait! Wait!
300714;Hermione! Bad idea. Bad idea.
300715;Professor? Professor Lupin?
300716;Nice doggy. Nice doggy!
300717;There you are, Potter!
300718;Sirius!
300719;Come back here, Potter!
300720;Sirius! No. Sirius! Expecto Patronum!
300721;Harry?
300722;I saw my dad.
300723;What?
300724;He sent the dementors away. I saw him across the lake.
300725;Listen Harry, they've captured Sirius. Any minute the dementors are going to perform the Kiss.
300726;You mean they're gonna kill him?
300727;No. It's worse. Much worse. They're going to suck out his soul. Headmaster, you've got to stop them. They've got the wrong man.
300728;It's true. Sirius is innocent.
300729;It's Scabbers who did it.
300730;Scabbers?
300731;He's my rat, sir. He's not really a rat. He was a rat. He was my brother Percy's rat. But then they gave him an owl...
300732;The point is, we know the truth. Please believe us.
300733;I do, Miss Granger. But the word of three 13-year-old wizards will convince few others. A child's voice, however honest and true... is meaningless to those who have forgotten how to listen. Mysterious thing, time. Powerful... and when meddled with, dangerous. Sirius Black is in the topmost cell of the Dark Tower. You know the laws, Miss Granger. You must not be seen. And you would do well, I feel, to return before this last chime. If not, the consequences are too ghastly to discuss. If you succeed tonight... more than one innocent life may be spared. Three turns should do it, I think. Oh, and by the way. When in doubt, I find retracing my steps to be a wise place to begin. Good luck.
300734;What the bloody hell was that all about?
300735;Sorry, Ron, but seeing as you can't walk...
300736;What just happened? Where's Ron?
300737;7:30. Where were we at 7:30?
300738;I don't know. Going to Hagrid's?
300739;Come on. And we can't be seen.
300740;Hermione! Hermione! Hermione, wait. Hermione, will you please tell me what it is we're doing?
300741;You foul, loathsome, evil little cockroach!
300742;That's us.
300743;Hermione, no! He's not worth it.
300744;This is not normal.
300745;This is a Time-Turner, Harry. McGonagall gave it to me first term. This is how I've been getting to my lessons all year.
300746;You mean we've gone back in time?
300747;Yes. Dumbledore obviously wanted us to return to this moment. Clearly, something happened he wants us to change.
300748;Good punch.
300749;Thanks. Malfoy's coming.
300750;Run.
300751;Not a word to anyone, understood? I'm gonna get that jumped-up mudblood! Mark my words.
300752;That felt good.
300753;Not good, brilliant.
300754;Come on. We should be at Hagrid's.
300755;Look. Buckbeak's still alive.
300756;Of course. Remember what Dumbledore said? If we succeed, more than one innocent life could be spared. Let's go.
300757;Here they come. I'd better hurry.
300758;Fudge has to see Buckbeak before we steal him. Otherwise, he'll think Hagrid set him free.
300759;Scabbers, you're alive!
300760;Keep a closer eye on your pet, Ron.
300761;That's Pettigrew.
300762;Harry, you can't.
300763;He betrayed my parents. You don't expect me to sit here.
300764;Yes, and you must! Harry, you're in Hagrid's hut now. If you just go bursting in, you'll think you've gone mad. Awful things happen to wizards who meddle with time. We can't be seen.
300765;Fudge is coming. And we aren't leaving? Why aren't we leaving?
300766;Are you mad?
300767;Ow!
300768;Ow! That hurt!
300769;Sorry. We're coming out the back door. Go!
300770;Is that really what my hair looks like from the back?
300771;What?
300772;I thought I just saw... Never mind.
300773;Let's go.
300774;Okay, go, Harry. Go!
300775;Get away. Get off.
300776;Minister, I really think I should sign as well.
300777;Yes, very well. Perhaps it would be...
300778;Okay, Buckbeak. Come quickly. Come with us now. Come on.
300779;Keep trying. Come on. Quickly. Buckbeak. Okay? Quickly. Hurry up. Okay?
300780;Your name only.
300781;It's such a very long name...
300782;Hurry up now, Buckbeak, okay? Come on. Come on, Buckbeak. Come and get the nice dead ferret. Come on. It's here. Come on, Beaky.
300783;Here we are, minister. Follow me. Now, look there.
300784;Where?
300785;Look beyond the rocks.
300786;What am I supposed to see?
300787;Professor Dippet had that ling planted when he was headmaster.
300788;Oh, yes. Indeed, indeed.
300789;And all the strawberries, you see?.
300790;Come on, Buckbeak. Come on.
300791;I see no strawberries.
300792;Over there.
300793;Where?
300794;Over there.
300795;This way.
300796;Let's get this over, please.
300797;All right.
300798;But where is it? I saw the beast, just now. Not a moment ago!
300799;How extraordinary.
300800;Buckbeak.
300801;Come now, Dumbledore. Someone's obviously released him.
300802;Hagrid?
300803;Buckbeak.
300804;I don't think the minister's suggesting you had anything to do with this. How could you? You've been with us all the time.
300805;Right. Well, well. We must search the grounds.
300806;Well, search the skies, if you must, minister. Meanwhile, I'd like a nice cup of tea or a large brandy. Oh, executioner, your services are no longer required. Thank you.
300807;You'll find no small glasses in this house, professor.
300808;Come on. This way. This way, now. Now what?
300809;We save Sirius.
300810;How?
300811;No idea. Look. It's Lupin.
300812;Immobulus!
300813;And Snape's coming.
300814;And now we wait.
300815;And now we wait.
300816;At least someone's enjoying himself.
300817;Yeah. Hermione?
300818;Yeah?
300819;Before, down by the lake, when I was with Sirius... I did see someone. That someone made the dementors go away.
300820;With a Patronus. I heard Snape telling Dumbledore. According to him... only a really powerful wizard could have conjured it.
300821;It was my dad. My dad conjured the Patronus.
300822;Harry, but your dad's... Dead. I know. I'm just telling you what I saw.
300823;Here we come.
300824;You see Sirius talking to me there? He's asking me to come live with him.
300825;That's great.
300826;When we free him, I'll never have to go back to the Dursleys'. It'll just be me and him. We could live in the country... someplace you can see the sky. I think he'll like that after all those years in Azkaban.
300827;Harry! Run!
300828;Let's go! What are you doing?
300829;Saving your life!
300830;Thanks. Great! Now he's coming for us.
300831;Yeah, I didn't think about that. Run!
300832;That was so scary.
300833;Poor Professor Lupin's having a really tough night. Sirius! Come on!
300834;This is horrible.
300835;Don't worry. My dad will come. He'll conjure the Patronus. Any minute now! Right there! You'll see!
300836;Harry, listen to me. No one's coming.
300837;Don't worry, he will! He will come! Sirius.
300838;You're dying... both of you. Harry!
300839;Expecto Patronum!
300840;You were right, Hermione. It wasn't my dad I saw earlier. It was me! I saw myself conjuring the Patronus before. I knew I could do it this time because... well, I had already done it. Does that make sense?
300841;No.
300842;But I don't like flying...!
300843;Bombarda!
300844;I'll be forever grateful for this... to both of you.
300845;I want to go with you.
300846;One day, perhaps. For some time, my life will be too unpredictable. And besides... you're meant to be here.
300847;But you're innocent.
300848;And you know it. And for now, that will do. I expect you're tired of hearing this... but you look so like your father. Except your eyes. You have...
300849;My mother's eyes.
300850;It's cruel that I spent so much time with James and Lily, and you so little. But know this: The ones that love us never really leave us. And you can always find them... in here. You really are the brightest witch of your age.
300851;We have to go.
300852;Well?
300853;He's free. We did it.
300854;Did what? Good night.
300855;How did you get there? I was talking to you there. And now you're there.
300856;What's he talking about, Harry?
300857;I don't know. Honestly, Ron. How can somebody be in two places at once?
300858;Hello, Harry. I saw you coming. I've looked worse, believe me.
300859;You've been sacked.
300860;No. No. I resigned, actually.
300861;Resigned? Why?
300862;Well, it seems that somebody let slip the nature of my condition. This time tomorrow, the owls will start arriving and parents will not want... well, someone like me teaching their children.
300863;But Dumbledore...
300864;Dumbledore has already... risked enough on my behalf. Besides, people like me are... Well, let's just say that I'm used to it by now.
300865;Why do you look so miserable, Harry?
300866;None of it made any difference. Pettigrew escaped.
300867;Didn't make any difference? Harry it made all the difference in the world. You have uncovered the truth. You saved an innocent man from a terrible fate. It made a great deal of difference. If I am proud of anything... it is of how much you have learned this year. Now, since I am no longer your teacher... I feel no guilt whatsoever about giving this back to you. So now I'll say goodbye, Harry. I feel sure we'll meet again sometime. Until then... mischief managed.
300868;Stand back, I said! Or I'll take it upstairs if you don't settle.
300869;Harry. Wherever did you get it?
300870;Can I have a go, Harry? After you, of course.
300871;What are you talking about?
300872;Quiet. Let the man through. I didn't mean to open it, Harry. It was badly wrapped. They made me do it.
300873;Did not.
300874;Did not.
300875;It's a Firebolt. It's the fastest broom in the world.
300876;For me? But who sent it?
300877;No one knows.
300878;This came with it.
300879;Go on, Harry!
300880;Yeah, let's see.
300881;How fast is it, Harry?
