ID#;dialog
4580;Oh not necessary Harry the minister and I are done. I'll be back in a moment. Minister, after you. Harry do feel free to indulge in a liquorice snack in my absence, but I have to warn you they're a little bit sharp.
4581;Agh!
4582;Professor?
4583;Igor Karkaroff, you have been brought from Azkaban at your own request to present evidence to this counsel. Should your testimony prove consequential. Counsel may be prepared to order your immediate release. Until such time you remain in the eyes of the ministry a convicted deatheater. Do you accept these terms?
4584;I do sir.
4585;What do you wish to present?
4586;I have names sir. There was a Rosier, Evan Rosier.
4587;Mr Rosier is dead.
4588;Dead?
4589;Yeah took a piece of me with him though didn't he.
4590;I didn't know.
4591;If that is all the witness has to offer...
4592;No! No! There was Rookwood, he was a spy.
4593;Augustus Rookwood? Of the department of ministries.
4594;Ya ya, the same. He passed information to you know who from inside the ministry itself.
4595;Very well. Counsel will deliberate. In the meantime you will be returned to Azkaban.
4596;NO! WAIT! PLEASE! I have more. Snape, Severus Snape.
4597;The counsel is very much aware you have given evidence on this matter. Severus Snape was indeed a deatheater and prior to Lord Voldemort's downfall turned spy for us at great personal risk. Today he's no more a deatheater than I am.
4598;It's a lie! Severus Snape remains faithful to the dark lord.
4599;Silence!
4600;Unless the witness possesses any name of genuine consequence this session is now concluded.
4601;Oh no no no no no. I heard about one more.
4602;What's that?
4603;The name...
4604;Yes?
4605;I know for a fact this person took part in the capture, and by means of the cruciatus curse, torture of the aurer Frank Longbottom and...
4606;The name! Give me the wretched name!
4607;Barty Crouch! ... Junior.
4608;Get your hands off me you pathetic little men. Hello father.
4609;You are no son of mine.
4610;Curiosity's not a sin Harry, but you should exercise caution. It's a pensieve, useful if like me you find your mind a wee bit stretched. It allows me to see what small things I've already seen. You see Harry I've searched and searched for something, some small detail. Something I might have overlooked, something that would explain why these terrible things have happened. Every time I get close to an answer it slips away, it's maddedning.
4611;Sir, Mr Crouch's son, what happened to him?
4612;He was sent to Azkaban. Destroyed Barty to do it. But he had no choice, the evidence was overwhelming. Why do you ask?
4613;It's just that I had a dream about him. It was in the summer, before school. In the dream I was in a house and Voldemort was there only he wasn't quite human, and Wormtail was there too and Mr Crouch's son.
4614;Have there been other dreams like this?
4615;Yes. Always the same one. Sir... these dreams, what I see, you don't think it's actually happening do you?
4616;I think it's unwise for you to linger over these dreams Harry, I think it's best that you simply...
4617;Cast them away.
4618;It's a sign Severus, you know what it means as well as I.
4619;Potter! What's your hurry? Congratulations, your performance in the black lake was inspiring. Gilliweed, am I correct?
4620;Yes sir.
4621;Ingenious. A rather rare herb gilliweed, not something found in your every day garden. Nor is this, know what it is?
4622;Bubble juice sir?
4623;Veritaserum. Three drops of this and you-know-who himself will spill his darkest secrets. The use of this on a student is regrettably forbidden, however should you ever steal from my personal stores again, my hand might just slip over your morning pumpkin juice.
4624;I haven't stolen anything.
4625;Don't lie to me. Gilliweed might be innocuous, but boomslang skin? lacewing flies? You and your friends are brewing polyjuice potion and believe me I'm going to find out why.
4626;Earlier today Professor Moody placed the tri-wizards cup deep within the maze. Only he knows its exact position. Now as Mr Diggory...
4627;and Mr Potter tied for first position they will be the first to enter the maze. Followed by Mr Krum...
4628;The first person to touch the cup will be the winner. I've instructed the staff to patrol the perimeter, if at any point should a contestant wish to withdraw from the task he or she need only send up red sparks with their wands. Contestants, gather round.
4629;In the maze you'll find not dragons or creatures of the deep. Instead you'll face something more challenging. You see, people change in the maze. Oh find the cup if you can, but be very weary you could just lose yourselves along the way.
4630;Champions! Prepare yourselves.
4631;On the count of three... ONE...
4632;Fleur? Fleur!
4633;Get down!
4634;No stop! He's bewitched Cedric.
4635;Get off me!
4636;He's bewitched!
4637;Harry! Harry!
4638;You know for a moment there I thought you were gonna let it get me.
4639;For a moment so did I.
4640;Some game huh?
4641;Some game.
4642;Go. Take it, you saved me!
4643;Together, on three. One, two, three!
4644;You ok?
4645;Yeah, you?
4646;Where are we?
4647;I've been here before.
4648;It's a portkey. Harry the cup is a portkey.
4649;I've been here before in a dream. Cedric, we have to get back to the cup? Now!
4650;What are you talking about?
4651;What is it?
4652;Get back to the cup!
4653;Who are you? What do you want?
4654;Kill the spare.
4655;Cedric!
4656;Do it, now!
4657;Bones of the father, unwillingly given.
4658;Flesh of the servent willingly sacrificed.
4659;Blood of the enemy forcibly taken.
4660;The dark lord shall rise again.
4661;My wand Wormtail.
4662;Hold out your arm.
4663;Master. Thank you master.
4664;The other arm Wormtail.
4665;Welcome my friends. Thirty years it's been, and yet you stand before me as though it were only yesterday. I confess myself disappointed, not one of you tried to find me.
4666;Not even you, Lucius.
4667;My lord. Had I detected any sign or even a whisper of your whereabouts.
4668;There were signs my friend, and more than whispers.
4669;I assure you I never renounced the old ways. The face I have been obliged to present each day since your absence, that was my true mask.
4670;I returned.
4671;Out of fear, not loyalty. Still you have proved yourself useful these past few months Wormtail.
4672;Thank you master, thank you.
4673;Oh, such a handsome boy.
4674;Don't touch him.
4675;Harry! I'd almost forgotten you were here. Standing on the bones of my father. I'd introduce you but word has it you're almost as famous as me these days. The boy who lived. How lies have fed your legend Harry. Shall I reveal what really happened that night thirteen years ago? Shall I divulge how I truly lost my powers? It was love. You see when dear sweet Lily Potter gave her life for her only son she provided the ultimate protection. I could not touch you. It was old magic, something I should have forseen. But no matter, no matter. Things have changed, I can touch you now!
4676;Astonishing what a few drops of your blood will do eh Harry? Pick up your wand Potter. I said pick it up, get up. Get up! You've been taught how to duel I presume yes? First we bow to each other. Come on now Harry the niceties must be observed, Dumbledore would not want you to forget your manners now would he? I said bow!
4677;That's better. And now...
4678;Atta boy Harry, your parents would be proud. Especially your filthy mongrel mother. I'm going to kill you Harry Potter, I'm going to destroy you. After tonight no one will ever again question my powers. After tonight if they speak of you they'll speak only of how you begged for death, and I being a merciful lord obliged. Get up.
4679;Don't you turn your back on me Harry Potter I want you to look at me when I kill you, I want to see the lights leave your eyes.
4680;Have it your way.
4681;Do nothing. He is mine to finish. He's mine!
4682;Harry when the connection is broken you must get to the portkey. We can delay it for a moment to give you time but only a moment, do you understand?
4683;Harry take my body back will you? Take my body back to my father.
4684;Let go. Sweetheart you're ready. Let go! Let go!
4685;No!
4686;Harry! Harry!
4687;Tell me what happened!
4688;He's back, he's back! Voldemort's back. Cedric, he asked me to bring his body back. I couldn't leave him, not there.
4689;It's alright Harry. It's alright, he's home, you both are.
4690;Keep everybody in their seats. A boy has just been killed. The body must be moved Dumbledore, there are... too many people.
4691;Let me through! That's my son! My boy!
4692;Are you alright Potter?
4693;Does it hurt?
4694;Not so much now.
4695;I'd better take a look at it.
4696;The cup was a portkey. Someone had bewitched it.
4697;What was it like? What was he like?
4698;Who?
4699;The dark lord. What was it like to stand in his presence?
4700;I dunno. It was like I'd fallen into one of my dreams. One of my nightmares.
4701;Were there others? In the graveyard, were there others?
4702;Um. I don't think I said anything about a graveyard Professor.
4703;Marvellous creatures dragons aren't they? Do you think that miserable oaf would have led you into the woods if I hadn't suggested it? Do you think Cedric Diggory would have told you to hold the egg under the water if I hadn't have told him first myself? Do you think Neville Longbottom the witless wonder could have provided you with gilliweed if I hadn't have given him the book that led you straight to it? Huh??
4704;It was you from the beginning. You put my name in the goblet of fire. You bewitched Krum. But...
4705;You won because I made it so Potter. You ended up in that graveyard tonight because it was meant to be so. And now the deed is done. The blood that runs through these veins runs within the dark lord. Imagine how he will reward me when he learns that I have once and for all silenced the great Harry Potter.
4706;Severus...
4707;Do you know who I am?
4708;Albus Dumbledore.
4709;Are you Alastor Moody? Are ya?
4710;No.
4711;Is he in this room? Is he in this room?
4712;Harry get away from there!
4713;Are you alright Alastor?
4714;I'm sorry Albus.
4715;That's Moody, but then who's...?
4716;Polyjuice potion.
4717;Now we know who's been stealing it from your store Severus.
4718;We'll get you up in a minute.
4719;Barty Crouch Junior.
4720;I'll show you mine if you show me yours.
4721;Your arm Harry.
4722;You know what this means don't you? He's back. Lord Voldemort has returned.
4723;Send an owl to Azkaban, think they'll find they're missing a prisoner.
4724;I'll be welcomed back like a hero.
4725;Perhaps. Personally I've never had much time for heroes.
4726;Today we acknowledge a really terrible loss. Cedric Diggory was as you all know, exceptionally hard working, intricately fair minded. And most importantly a fierce fierce friend. I think therefore you have the right to know exactly how he died. You see, Cedric Diggory was murdered by Lord Voldemort. The ministry of magic does not wish me to tell you this. But not to do so I think would be an insult to his memory. Now the pain we all feel at this dreadful loss reminds me, reminds us that while we may come from different places and speak in different tongues, our hearts beat as one. In light of recent events the bonds of friendship we made this year will be more important than ever. Remember that and Cedric Diggory will not have died in vain, you remember that. And we'll celebrate a boy who was kind and honest and brave and true right to the very end.
4727;I never liked these curtains. Set them on fire in my fourth year, by accident of course. I put you in terrible danger this year Harry I'm sorry.
4728;Professor, when I was in the graveyard there was a moment... um... when Voldemort's wand and mine sort of connected.
4729;Priori Incantatem. You saw your parents that night didn't you? They reappeared.
4730;No spell can reawaken the dead Harry I trust you know that. Dark and diffiult times lie ahead. Soon we must all face the choice between what is right what is easy. But remember this, you have friends here. You're not alone.
4731;Write to me. Promise.
4732;Bye.
4733;Au revoir Ron.
4734;Do you think we'll ever just have a quiet year at Hogwarts?
4735;No.
4736;No I don't think so.
4737;Everything's going to change now isn't it?
4738;Yes.
4739;Promise you'll write this summer. Both of you.
4740;Well I won't. You know I won't!
4741;Harry will won't you?
