ID#;dialog
500658;You would really take on two Aurors, Dolores, and myself, Dumbledore?
500659;Naturally. All of you did rather well on your spellwork at this school, but if you attempt to take me in by force, I'm afraid I shall have to hurt you.
500660;Are you all right?
500661;Yes, we're fine.
500662;I'm not going into hiding. Fudge will soon regret removing me from Hogwarts.
500663;I'm so sorry, Professor!
500664;It's fine. Now listen to me, Harry. Keep studying Occlumency! Do everything Professor Snape tells you.
500665;Close your mind! You will understand, in time. Fudge is stirring.
500666;Lay back down. They must not think we have had time to talk.
500667;Find him!
500668;"""By Order of the Ministry of Magic: Dolores Jane Umbridge will replace Albus Dumbledore as Head of Hogwarts School of Witchcraft and Wizardry."""
500669;My first act as your new Headmistress is to form an Inquisitional Squad, lead by Draco Malfoy. They will report directly to me about the goings on in the halls of this school.
500670;Furthermore, our good caretaker, Mr. Filch has requested we reinstate the 'old punishments.' I have decided that there is no reason we shouldn't.
500671;Are you sure you can't? Hagrid said it was important.
500672;No way. Quidditch practice. If I don't show up, Angelina'll go mad.
500673;Hagrid...we've been walking for a good hour.
500674;Its jus' up ahead, here.
500675;Could you tell us what it is, Hagrid, please?
500676;All righ'. Well, I'm showin' yeh this, because tha' Umbridge woman put me on probation. I can' last much longer afore I get sacked like Trelawney.
500677;We won't let her!
500678;Of course we'll help.
500679;Knew yeh'd say yes!
500680;Okay, real quiet like from here on.
500681;There we are!
500682;Hagrid, I thought none of them wanted to come!
500683;None o' them did, Hermione! I didn' have much ruddy choice inna matter! I couldn' leave 'im!
500684;Oh, why, Hagrid? Why?
500685;He's me brother!
500686;Well, half-brother anyway. Me mum had 'im afore she died.
500687;Here. I'll introduce yeh to Grawp!
500688;Yeh all righ', Grawp?
500689;Look wha' I brough' yeh, Grawpy! Two new friends an' all. We 'ave Harry Potter here, see? An' over here is Hermy.
500690;Hermy!
500691;Bad Grawpy! Bad boy!
500692;We don' attack our friends, Grawpy!
500693;See, he don' know any better.
500694;Anyway, all yeh need teh do is go an' talk to 'im. Give 'ima bit o' company.
500695;Oh blimey...
500696;I thought we told you that you were no longer welcome in this place, Hagrid. You or that beast you brought from afar.
500697;S'not up to you who comes and goes in this forest.
500698;You stopped us from invoking our punishments on Firenze for becoming the servant of the humans at
500699;Stopped yeh from committin' murder, yeh mean!
500700;Well, you'll tolerate 'im as long as he's here!
500701;We allow you to pass this time, Hagrid, because you have young with you. But the next time you enter this forest, your life is forfeit.
500702;Have you been practicing, Potter?
500703;Yeah.
500704;Well, we shall see, won't we?
500705;Put that away, James.
500706;I'm bored. Wish it was full moon.
500707;Easy for you to say.
500708;This should cheer you up, Sirius. Look. Sirius grins.
500709;All right, there, Snivellus?
500710;Expelliarmus!
500711;Impedimenta!
500712;You just wait...
500713;And now, the moment you've all been waiting for--
500714;Leave him alone, James Potter!
500715;Another charity case, Lily?
500716;What has he done to you?
500717;Nothing. It's more the fact that he exists, you see...
500718;Semper-——
500719;Levicorpus!
500720;Leave him alone, Potter!
500721;I will if you go out with me.
500722;I wouldn't go out with you if it were a choice between you and the giant squid! Now let him down.
500723;Locomotor mortis!
500724;I said, leave him alone!
500725;Don't make me hex you, Lily.
500726;Then let him go!
500727;Fine!
500728;You're lucky Lily was here, Snivellus!
500729;I don't need help from a mud-blood like her!
500730;Apologize to her! Now!
500731;Don't make him apologize. Honestly, you're as bad as he is!
500732;I would never call you that.
500733;You make me sick, Potter.
500734;Lily! Hey Lily!
500735;Having fun, Potter?
500736;Been enjoying yourself?
500737;No!
500738;Amusing man, your father...
500739;I--sorry!
500740;You will repeat what you saw to no
500741;No, of course not!
500742;You had better not, Potter, or you will experience a pain so horrible you will wish you had never been born!
500743;Now get out of my sight! Do not set foot in this office ever again!
500744;Can you reach it? Can you take it for me, Black?
500745;I would rather die!
500746;Oh, you will die. Eventually. But there are hours, even days of pain awaiting you before then.
500747;I'm going to enjoy this, Black. I have you, and soon I shall have the weapon. And then not even your pathetic Order can stand in my way! Voldemort laughs, a horrible spine-chilling laugh.
500748;Are you all right, Potter?
500749;Pressure of exams. It happens. Take a breath, and maybe you'll be ready to go back in. Time is nearly up, but--—
500750;No--no, I've done all I can.
500751;You all right?
500752;Voldemort! He's got Sirius! In the Department of Mysteries!
500753;How do you know?
500754;I just saw it.
500755;How're we going to get there?
500756;To the Department of Mysteries?
500757;We've got to do something!
500758;How'd Voldemort get into the Ministry of Magic without being seen? I mean, he and Sirius are the two most wanted wizards in the world...
500759;Yeah. They can't just waltz into the Ministry of Magic!
500760;It just seems so unlikely, Harry!
500761;I won't let Sirius die!
500762;We heard Harry yelling. What's up?
500763;Voldemort's broken into the Department of Mysteries. He's got Sirius there!
500764;Think, Harry! Voldemort knows you! He knows you'd rush off to save Sirius.
500765;There isn't anyone else, Hermione! Everyone from the Order is gone!
500766;Anything we can do to help?
500767;No, there isn't!
500768;Yes, they can, Harry.
500769;How?
500770;Before we do anything, we need to establish that Sirius really isn't at Headquarters. Which means we'll need to break into Umbridge's office.
500771;Might be able to.
500772;Just give us a few seconds.
500773;Mind you, it's got to be really good!
500774;It's been too quiet around here
500775;Time we did some real damage to this place.
500776;We'll also need to keep everyone away from her office.
500777;We can do that! Me and Luna'll guard the hallway.
500778;We'll probably only manage five minutes or so.
500779;That's all we'll need.
500780;Right. You've got ten minutes to get to Umbridge's office. And whatever you do, stay away from the Astronomy Tower for the next couple of hours.
500781;Unless they spread, in which case, I'd get out of the castle for a while.
500782;Break out your Invisibility Cloak, Harry.
500783;Professor! It's those Weasley twins! They've set something off in the Astronomy Tower!
500784;Ready to try out the old punishments again?
500785;Grimmauld Place!
500786;That was worth it!
500787;I've got you now!
500788;Thank you for playing, one and all.
500789;And now, we've got to go!
500790;Sirius! Lupin? Hello?
500791;What's this? The Potter boy in the fire...
500792;Kreacher, where's Sirius?
500793;Master went out.
500794;So, turning a hallway into a swamp is funny, is it?
500795;Fairly amusing, yeah.
500796;Well, now you're going to learn what happens to wrongdoers in my school.
500797;This was never your school! Hogwarts is Dumbledore's school!
500798;Well, now you're going to get your
500799;You know, I don't think we are.
500800;George, I think we've outgrown full- time education. Wouldn't you agree?
500801;Completely, Fred.
500802;Time to enter the real world?
500803;Definitely.
500804;Accio brooms!
500805;Accio brooms!
500806;We won't be seeing you.
500807;Yeah, don't bother writing.
500808;Be sure to visit us at our new premises on Diagon Alley!
500809;You know where he is, don't you?
500810;Master does not tell Kreacher where he goes.
500811;Master will never return from the Department of Mysteries!
500812;You think you could simply walk into my office without me knowing about it? Foolish boy!
500813;Accio wand!
500814;Who were you trying to contact?
500815;It's none of your business.
500816;Draco, would you fetch Professor Snape, please?
500817;Very well, Potter. I have been patient enough with you.
500818;You wished to see me?
500819;I have just caught Potter trying to communicate with someone in my fire. I need some Veritaserum. Truth syrum.
500820;Well, it appears that I cannot help you. I have none.
500821;He's got Padfoot at the place it's hidden!
500822;Potter, if I want nonsense shouted at me, I shall inform you. He sweeps from the office. Umbridge is enraged.
500823;We've played nicely, Potter. You
500824;You could have saved me a lot of trouble if those Dementors I sent to your house had finished you off!
500825;You sent the Dementors?
500826;Of course I did! Someone had to act!
500827;No! Please, stop!
500828;Well, well.
500829;Hermione, no!
500830;We have to tell her, Harry...
500831;I would rather die!
500832;Shut up, Potter! Now talk, you silly girl! Who were you talking to?
500833;We were trying to find Professor Dumbledore. We had to tell him...
500834;Tell him?
500835;That it's ready. The weapon.
500836;You and Mr. Potter will take me to it.
500837;Much further, is it?
500838;Oh, yes. It's very well hidden.
500839;What are you doing in our forest?
500840;Your forest? This forest belongs to the Ministry of Magic!
500841;Stay back, you beasts!
500842;You cannot attack me! Any attack on a wizard by a half-breed--
500843;Don't call them that!
500844;You dare to insult us?
500845;Come no closer!
500846;Incarcerus!
500847;Ingrates! Animals! Filthy half- bloods!
500848;What of these two?
500849;They have been here with Hagrid. They have heard the warnings and disobeyed. They must suffer the consequences!
500850;God, I can't wait until all you Weasleys have been expelled. Your stench has been fouling this castle for too long.
500851;Shut up, Malfoy!
500852;That's for speaking to me. You know, you Weasleys are just as bad as Mudbloods!
500853;You know, Weasley, it's really too bad Potter saved you from the Chamber of Secrets.
500854;Stupify!
500855;Expelliarmus!
500856;Haggar!
500857;Hermy! Where Haggar?
500858;Grawp, help us!
500859;Grawp save Hermy!
500860;Great plan, Hermione.
500861;I thought it worked out rather nicely.
500862;That's just what we were wondering.
500863;So, how do we get to the Ministry?
500864;I'd imagine we should fly.
500865;We've got no brooms.
500866;There are other ways to fly.
500867;I mean, they can fly, and they're
500868;What are those?
500869;What are what?
500870;There's nothing there, Harry.
500871;Yes, there is. They're Thestrals. You can't see them unless you've seen someone die.
500872;I can see them too.
500873;All right, then. Get on one, and we'll be off.
500874;And what about those of us who can't see them? Luna comes over to them.
500875;I'll show you.
500876;Never again...
500877;What now, Harry?
500878;All right, come on.
500879;Department of Mysteries.
500880;Where is everyone?
500881;The Ministry closed a half-hour ago. I expect they all went home.
500882;That's how Voldemort got in unnoticed.
500883;This is it. Come on.
500884;Stay close.
500885;Now where?
500886;I don't understand. In my dream,
500887;Well, let's try a few.
500888;Yeah. I'll know the way when I see it.
500889;Who's there?
500890;Sirius?
500891;There's no one here, Harry. This isn't the right room.
500892;Does anyone else hear that?
500893;I do. It's coming from the Veil.
500894;There are people in there!
500895;What do you mean, people?
500896;Harry, I think we should leave.
500897;Sirius...yeah...
500898;Alohomora!
500899;Whatever's in there, the Ministry sure doesn't want anyone getting to it.
500900;This is it! Come on!
500901;This is it. This is where Sirius is!
500902;He's in here somewhere.
500903;I don't think Sirius is here.
500904;Harry, have you seen this?
500905;Er...it's got your name on it.
500906;What's my name doing here?
500907;Don't touch it, Harry!
500908;Why not?
500909;Yeah, Harry, don't.
500910;It's got my name on it!
500911;I warned you before that one day you would come to a sticky end, Potter.
500912;Where's Sirius?
500913;We don't have him, if that's what you mean. Harry is stunned.
500914;The Dark Lord knows your weakness for heroics, Potter. All it took was a little nudge to get you here.
500915;Now give me that prophesy.
500916;What prophesy?
500917;That prophesy. Now hand it over or we'll have to use wands on you.
500918;Go ahead.
500919;Very brave of you, Potter. Or are you foolish?
500920;Come and find out!
500921;Really, Potter. You expect to defeat all of us with your little school friends? Now hand it over, and they won't have to die here.
500922;I haven't escaped from Azkaban for this!
500923;No! If the prophesy is smashed--
500924;Take the youngest girl. We'll see how committed Potter is as we torture her.
500925;You even try to take her and I'll smash this thing.
500926;So, what kind of prophesy are we talking about here?
500927;Surely you jest, Potter?
500928;Not really. How come Voldemort wants it?
500929;You dare to speak the Dark Lord's name?
500930;Silence! How dare you utter that name from your half—-blood mouth!
500931;Hey, did you know Voldemort's a half-blood too?
500932;Control yourself, Bellatrix!
500933;What's so special about this
500934;You mean Dumbledore never told you the reason you bear that scar was hidden here?
500935;What?
500936;So that's what took you so long. We wondered.
500937;Only a person for whom the prophesy was made can remove it from its self, Potter, and the Dark Lord certainly couldn't get it himself.
500938;So he used me to do his dirty work, did he?
500939;Now!
500940;Stupify!
500941;Stop them!
500942;Colloportus!
500943;Where'd the rest go?
500944;Harry, they went the wrong way!
500945;They might have gone on to the hall.
500946;Check under the desks.
500947;Stupify!
500948;Avada-—
500949;Expelliarmus!
500950;Stupify!
500951;Ron!
500952;Impedimenta!
500953;We've got him!
500954;Silenco! Stupify!
500955;Pretificus Totalus!
500956;Stupify!
500957;Hermione!
500958;Please don't be dead, please don't be dead... He shakes her.
500959;What's they do to her?
500960;She's alive, Harry. There's a pulse.
500961;Can we carry her?
500962;I'll do it. You're better at fighting.
500963;Where do we go?
500964;I don't know...
500965;What happened.
500966;I think my ankle's broken. And somebody hit Ron with a weird spell...
500967;Hiyya, Harry.
500968;They hit her with something too.
500969;We need to get out of here. Luna, can you help Ginny?
500970;There they are!
500971;Your race is run, Potter. Hand it over.
500972;Let my friends go and I will.
500973;You are not in a position to negotiate.
500974;Don't do it, Harry! Don't!
500975;Stop, Neville!
500976;Neville? Neville Longbottom?
500977;My dear boy, I paid your parents a visit a long time ago. We had such a time!
500978;You put them in St. Mungos!
500979;So, Potter. Give us the Prophesy or I'll see how long it takes to crack Longbottom like his parents.
500980;Don't give it to them!
500981;Crucio!
500982;Are you all right?
500983;Yeah...
500984;Give me the prophesy!
500985;Get out of here, you two!
500986;That will take you back out of the Department of Mysteries.
500987;You come with us!
500988;You're the important one, now, Harry. I have to help the Order.
500989;I'll always be here for you, Harry. Now go!
500990;Hello, cousin!
500991;Potter!
500992;We may have lost the prophesy, but I can still deliver you to the Dark Lord!
500993;Stupify!
500994;Protego!
500995;It's Dumbledore!
500996;Is that the best you've got, cousin?
500997;Harry! HARRY!...he's gone...there's nothing you can do...
500998;No...no...no....
500999;Harry, no!
501000;You can't stop me, Potter!
501001;I'LL KILL you!!
501002;Stupify!
501003;Come out, come out, Potter...
501004;Well, well, have you come to avenge your dear Godfather?
501005;Crucio!
501006;Crucio!
501007;Never used an Unforgivable Curse before, have you, Potter? You have to mean it, you have to want to cause the pain in your very soul...
501008;Give me the prophesy!
501009;Can't. It got smashed by accident!
501010;You lie!
501011;How's Voldemort going to like that? You've failed him, and he's not very forgiving, is he?
501012;Forgive me, Master! I tried, I--
501013;He can't hear you from here, you know!
501014;So, you smashed my prophesy...
501015;I grow tired of you continually thwarting my plans, Harry Potter!
501016;Avada Kadavra!
501017;You should not have come here tonight, Tom.
501018;It is you who made that mistake, Dumbledore!
501019;Avada Kedavra!
501020;You do not seek to kill me, Dumbledore?
501021;There are other ways to destroy a man, Tom.
501022;There is nothing worse than death!
501023;You are quite wrong, Tom, as you have always been.
501024;Look out!
501025;Professor!
501026;Stay where you are, Harry!
501027;Harry!
501028;Are you all right, Harry?
501029;Minister, I saw him! You-Know-Who! He was right there!
501030;I know...I saw him too...
501031;If you and your men will proceed to the Death Room, you will find several Death Eaters which I and some others have apprehended.
501032;Seize him!
501033;Minister, you have just seen You- Know-Who in the flesh only seconds ago! It is time to come to your senses!
501034;If you insist on trying to arrest me, I am perfectly willing demonstrate how useless such an attempt will be.
501035;Dumbledore, what the blazes happened here?
501036;I will explain everything, Minister. Just as soon as I return Harry to school.
501037;What's he doing here? And what's happened to him?
501038;Minister, you will order the removal of Dolores Umbridge from my school.
501039;All Educational Decrees will be nullified and you will call off the search on Hagrid so he can return to work.
501040;I will return here later tonight, after I have seen to Harry. It should not take long. He taps the Golden centaur head.
501041;Portus.
501042;Dumbledore, I want some answers!
501043;The Second War has begun, Minister.
501044;Thank you...
501045;Please sit, Harry.
501046;I understand how you feel, Harry--
501047;No you don't!
501048;You forget that Sirius was my friend too. You are not the only person on this earth capable of feelings, Harry.
501049;There is no shame in feeling pain, Harry. It is your greatest strength...
501050;You don't have a clue! You can't possibly know!
501051;What can't I know?
501052;This pain is part of being human, Harry...
501053;I don't care! I don't care!
501054;You do care. You care so much you feel like you will bleed to death because of it.
501055;Let me out.
501056;No.
501057;You can't keep me in here!
501058;I daresay I can. And if you actually do attack me with that wand, Harry, I'm afraid to say you will regret it.
501059;It is my fault Sirius died tonight.
501060;Harry, I owe you this explanation, to show you the failings of an old man.
501061;I already know all this.
501062;Haven't you wondered why I haven't spoken to you, even looked at you, for months?
501063;Well, yeah, I did...
501064;Sirius told me you believed there was a snake inside of you. This was Voldemort attempting to manipulate you. To protect you from this, I had you study Occlumency.
501065;But Snape stopped giving me lessons.
501066;Yes. I thought he could overcome his feelings towards your father, but I was wrong. Some wounds cut too deep to be healed.
501067;He barely taught me, though. I always felt more open to it after the lessons. Like he was trying to open me to Voldemort—-
501068;I would trust Severus Snape with my life, Harry. You have never recovered from your mistrust of him in your first year.
501069;Sirius didn't trust him. Didn't believe he'd really turned to our side...
501070;Again, some wounds run too deep to be healed, Harry. Severus and Sirius never liked each other at school. This has never changed.
501071;During your Occulumency lessons, Professor Snape discovered that you were dreaming about the door in the Department of Mysteries.
501072;I've been dreaming about that all year, before Voldemort discovered the connection.
501073;Yes. Voldemort has been obsessed with hearing that prophesy since he returned. Because of your scar, what he was obsessed with, you were obsessed with, in the form of dreams.
501074;Once he discovered the connection, Voldemort had little difficulty in manipulating you into thinking he had captured Sirius.
501075;But I checked Grimmauld Place! Kreacher said--
501076;Kreacher lied. He wanted you to go to the Department of Mysteries.
501077;Why?
501078;Kreacher has been serving two masters for some months now.
501079;What?
501080;Wait, where was Sirius when I tried to contact him?
501081;Ah. Apparently Kreacher had injured Buckbeak to distract him in case you tried to contact Headquarters.
501082;Sirius was tending to the wounds when you called.
501083;And Hermione said we should be nice to Kreacher!
501084;She was quite right, Harry. Kreacher is what wizards have made him. He is to be pitied, not hated.
501085;Sirius hated him.
501086;He didn't hate Kreacher himself. Kreacher was a reminder to Sirius of the home he had always hated.
501087;Yeah, he really hated that place. And you kept him locked up in there!
501088;I was trying to save his life!
501089;I also knew that Voldemort would return one day. I played to his weakness. There is an ancient magic which Voldemort has always underestimated.
501090;This magic is what your mother gave you when she died. That protection would only work, however, if you were cared for by a blood relative. Your Aunt, Petunia.
501091;She never loved me.
501092;Perhaps not. But she took you in, however grudgingly. As long as you can call your Aunt's house your home, you are protected.
501093;And now we come to the moment of terrible truth, the moment I have dreaded for fifteen years. The moment when I must lay another burden atop your already straining shoulders.
501094;Do you remember your first year here? When you lay in the hospital wing fresh from your confrontation with Voldemort?
501095;Do you remember what you asked me that night?
501096;I asked you why Voldemort tried to kill me.
501097;You have no idea the pain it causes me to tell it to you, even now. But unfortunately, I must.
501098;I don't understand, Professor.
501099;Professor, why am I so important to
501100;An excellent question, Harry. The answer lies in the prophesy.
501101;Sir, it got smashed.
501102;That was not the only place the Prophesy is preserved.
501103;"""The One with the power to vanquish the Dark Lord approaches....Born to"
501104;I'm not sure I understand all that, sir...
501105;And...it means me?
501106;Interestingly, there were two boys whom the prophesy could have been referring to. You and Neville Longbottom.
501107;So it's not necessarily me, sir?
501108;What if he chose wrong?
501109;Why didn't he wait? Why attack when we were babies?
501110;Voldemort had an informant listening to my meeting with Professor Trelawney. Fortunately he was discovered before he could hear the entire prophesy. Voldemort had to act immediately, he didn't know the rest of the prophesy. All he knew was that he had to destroy the child who would grow to be a threat to his power.
501111;But I don't have any special powers.
501112;There is a room in the Department of Mysteries which is kept locked at all times. It contains a force so wonderful and yet terrible that it is greater than death itself. It is that power which you have incredible amounts of and of which Voldemort has none.
501113;What is it, sir?
501114;"There is only the end of the prophesy which we haven't addressed. It states ""neither can live while the other survives."""
501115;It is the final burden which I must place on you, Harry.
501116;One of us has to kill the other...in the end.
501117;Yes.
501118;Hello, Harry.
501119;Hey, Nick.
501120;I--Well, Madam Pomfrey asked me to tell you that Hermione and Ron are out of the hospital wing.
501121;Oh. Thanks.
501122;Nick, I was wondering about something?
501123;I've been expecting this...
501124;Expecting what?
501125;A lot of people come to me when they've lost loved ones.
501126;I expect so...
501127;He's not coming back, Harry.
501128;Why?
501129;I'm sorry I couldn't be of more
501130;Harry!
501131;How are you?
501132;Good as new, mate.
501133;Better.
501134;Come on, let's go in to the feast.
501135;I've got something to tell you. Something important.
501136;But not right now. I'm not ready.
501137;Take your time, Harry. We'll be here when you are.
501138;Hello, Harry.
501139;It's the last night and I need to pack.
501140;Oh, people take my things and hide them.
501141;"I don't think they like me much. Some of them call me ""Loony"" Lovegood."
501142;Do you need any help looking?
501143;Oh no. It all turns up in the end.
501144;Sirius Black. Hermione said he was your Godfather.
501145;Yeah.
501146;My mother. I was nine.
501147;I'm sorry.
501148;It's okay. It's not like I'll never see her again.
501149;Isn't it?
501150;Don't tell me you didn't hear them. The voices beyond the Veil?
501151;They were just out of sight, that's all.
501152;Of course. Anyway, my mum always said the things we lose have a way of coming back to us in the end. If not always in the way we expect. Think I'll just go have some pudding.
501153;I've been thinking about something Dumbledore said to me.
501154;What's that ?
501155;That even though we've got a fight ahead of us we've got one thing that Voldemort doesn't have.
501156;Yeah ?
501157;Something worth fighting for
